portfolio_asset_id,country,sub_region_name,development_status,property_type_code,asset_size_m2,en_abs,en_int_kwh_m2
929986,238,9,1,229,11772.482354,42349.31,3.59731352543593
929987,238,9,1,229,5027.167136,56123.51,11.1640429851823
929988,238,9,1,229,13563.838,268001.29,19.7585145148445
929989,238,9,1,229,7329.024767,147243.87,20.0905133603842
929990,238,9,1,229,8151.866638,311456.25,38.2067401039345
929991,238,9,1,229,10831.653673,217109.76,20.0440086578089
929992,238,9,1,229,5539.712987,93767.06,16.9263390034903
929993,238,9,1,229,6388.474795,36062.16,5.64487787104121
929994,238,9,1,229,6852.52528,150096.77,21.9038622795128
929995,238,9,1,229,8231.763218,91821.12,11.1544899395574
929996,238,9,1,229,5366.541795,71926.99,13.4028565783303
929997,238,9,1,229,4048.898546,40745.31,10.0633072271601
929998,238,9,1,229,7427.130335,73371.4,9.87883565934487
929999,238,9,1,229,4975.234359,58089.38,11.6757072749585
930001,238,9,1,229,6968.282418,117545.58,16.868659010772
930002,238,9,1,229,12977.434264,195349.67,15.0530271258556
930003,238,9,1,229,8134.865389,359610.76,44.2061107103588
930004,238,9,1,229,16983.225818,394737.86,23.2428081820374
930005,238,9,1,229,5576.874187,33684.0,6.03994260414181
930006,238,9,1,229,11574.041546,137030.65,11.8394814339817
930007,238,9,1,229,8012.88375,204965.81,25.5795312143397
930008,238,9,1,229,13105.268792,228339.42,17.4234823889601
930009,238,9,1,229,5656.120446,209421.86,37.0257072845934
930010,238,9,1,229,6880.303277,60518.77,8.79594511513856
930011,238,9,1,229,5183.615788,34176.0,6.5930812386051
930012,238,9,1,229,5606.974759,52449.46,9.35432425762415
930013,238,9,1,229,4612.355241,51181.46,11.0965997469231
930014,238,9,1,229,5112.916605,61847.44,12.0963130788244
930015,238,9,1,229,5421.354565,43105.68,7.95109035632684
930016,238,9,1,229,9141.933909,236814.62,25.9042148365197
930017,238,9,1,229,5699.041632,39779.65,6.98005955538877
930018,238,9,1,229,7637.184018,95929.93,12.5609033085891
930019,238,9,1,229,4604.179777,99573.63,21.6267901825676
930020,238,9,1,229,8937.826018,181194.91,20.2728168611796
930021,238,9,1,229,8295.680482,316732.09,38.1803627426643
930022,238,9,1,229,6557.836964,61269.92,9.34300750938888
930023,238,9,1,229,12452.346508,63910.02,5.13236761914239
930024,238,9,1,229,10629.775454,168037.04,15.8081457813643
930025,238,9,1,229,5905.565001,34063.6,5.7680509814441
930026,238,9,1,229,6934.372823,110267.43,15.9015721846198
930027,238,9,1,229,4371.922277,127533.4,29.1710126392075
930028,238,9,1,229,9112.669464,126742.51,13.9083844202516
930029,238,9,1,229,7960.114846,136878.22,17.1955081865159
930030,238,9,1,229,8624.11581275,113419.01,13.151378351427
930031,238,9,1,229,7160.591628,94104.83,13.1420467593799
930032,238,9,1,229,6559.7414755,116757.14,17.7990459587587
930033,238,9,1,229,6471.530077,130694.78,20.1953446008839
930034,238,9,1,229,4932.963494,73816.93,14.9640130298519
930035,238,9,1,229,6981.6139985,67545.0,9.67469699907672
930036,238,9,1,229,7505.354661,102385.11,13.6416085081259
930037,238,9,1,229,6872.778134,59227.65,8.61771598693077
930038,238,9,1,229,3175.052928,51308.77,16.1599731291157
930039,238,9,1,229,7246.991418,205938.32,28.4170779460967
930040,238,9,1,229,4805.2683205,85772.73,17.8497274822471
930041,238,9,1,229,6208.150072,47255.5,7.61184885222601
930042,238,9,1,229,7000.519759,64329.27,9.18921340337581
930043,238,9,1,229,8902.40674925,245604.9,27.5885956368699
930044,238,9,1,229,8616.75325,181335.16,21.0444879572245
930045,238,9,1,229,5197.458335,26069.86,5.01588628896628
930046,238,9,1,229,9348.82889,242785.25,25.9695896519933
930047,238,9,1,229,9612.766313,25542.89,2.65718412039796
930048,238,9,1,229,13480.2253,221955.2,16.4652440935093
930049,238,9,1,229,9127.998459,181748.59,19.9111109424871
930050,238,9,1,229,2802.418995,29892.21,10.6665741465972
930051,238,9,1,229,8653.635741,93408.09,10.7940861847746
930052,238,9,1,229,9472.38988,69694.4,7.35763633918328
930053,238,9,1,229,4544.071536,52157.51,11.4781445641396
930054,238,9,1,229,9119.70686625,203892.41,22.3573425100493
930055,238,9,1,229,8095.660323,265280.01,32.7681744806328
930056,238,9,1,229,13182.9821515,333214.84,25.2761352606463
930057,238,9,1,229,5500.415018,118683.09,21.5771154743073
930058,238,9,1,229,4863.47205,24354.33,5.00760151381974
930059,238,9,1,229,4044.2998475,37991.98,9.39395728125472
930060,238,9,1,229,15244.639076,221400.0,14.523138192793
930061,238,9,1,229,5327.429632,38877.43,7.29759615527851
930062,238,9,1,229,8357.460977,109794.62,13.1373176975828
930063,238,9,1,229,10853.300072,118246.96,10.8950235610882
930064,238,9,1,229,4624.2932765,170613.1,36.8949566557622
930065,238,9,1,229,9642.588176,261349.84,27.103702370126
930066,238,9,1,229,6399.344446,32849.03,5.13318673142102
930067,238,9,1,229,5552.998116,110303.03,19.8636894333137
930068,238,9,1,229,4994.372377,86805.86,17.380734444183
930069,238,9,1,229,11379.316858,345297.47,30.344305753051
930070,238,9,1,229,7307.74998,138528.51,18.9563833435911
930071,238,9,1,229,6040.645963,59458.69,9.84310127827301
930072,238,9,1,229,7945.436172,182330.32,22.9478050106977
930073,238,9,1,229,11246.744277,100496.0,8.93556370846966
930074,238,9,1,229,6944.49925,78189.72,11.2592308221504
930075,238,9,1,229,4859.384318,31044.4,6.38854594912491
930076,238,9,1,229,8224.7490415,81947.37,9.96351008237629
930077,238,9,1,229,6465.491382,207657.14,32.1177661110368
930078,238,9,1,229,5909.745636,59155.0,10.0097370755942
930079,238,9,1,229,6826.3730855,101730.64,14.9025901054379
930080,238,9,1,229,6702.858547,45881.29,6.84503330605643
930081,238,9,1,229,6015.4227985,37642.8,6.25771475437879
930082,238,9,1,229,9749.612432,332841.21,34.1389170412102
930083,238,9,1,229,6929.448964,49043.53,7.07755122446126
930084,238,9,1,229,5333.56123,178812.5,33.5259111668621
930085,238,9,1,229,6397.207677,66013.51,10.3191131714138
930086,238,9,1,229,8098.911928,50261.07,6.2059040086897
930087,238,9,1,229,9124.746854,554832.23,60.8052189148436
930088,238,9,1,229,5049.556759,33959.09,6.72516254807385
930089,238,9,1,229,5933.528804,95637.31,16.1181167496023
930090,238,9,1,229,7740.585057,205612.97,26.5629753417746
930091,238,9,1,229,17788.16063575,292969.11,16.4698934307576
930092,238,9,1,229,7110.79562,116224.05,16.3447321806164
930093,238,9,1,229,8421.65695,129422.47,15.3678154748395
930094,238,9,1,229,5995.123493,188799.78,31.4922253428884
930095,238,9,1,229,10037.24012,168641.19,16.8015498268263
930096,238,9,1,229,9045.5470465,109650.0,12.1219865903441
930097,238,9,1,229,6975.900464,158790.15,22.762674269717
930098,238,9,1,229,7650.376244,109722.45,14.3420985452908
930099,238,9,1,229,6785.170605,107080.6,15.7815633878229
930100,238,9,1,229,13622.088181,228357.82,16.7637895868647
930101,238,9,1,229,5702.1538825,63902.31,11.2066968582025
930102,238,9,1,229,8756.758071,114732.55,13.1021719533354
930103,238,9,1,229,3822.0758715,45550.84,11.9178272570825
930104,238,9,1,229,8413.481486,120428.39,14.3137404177322
930105,238,9,1,229,3057.344827,50080.0,16.3802262530984
930106,238,9,1,229,4190.482718,165020.74,39.3798879759513
930107,238,9,1,229,10331.371018,163822.41,15.8567928413932
930108,238,9,1,229,5355.393435,61864.61,11.5518328860184
930109,238,9,1,229,5691.702295,43953.98,7.72246644709656
930110,238,9,1,229,8397.130558,197278.46,23.4935563568261
930111,238,9,1,229,3727.082554,27818.63,7.46391570268395
930112,238,9,1,229,4977.928546,240271.56,48.2673782437214
930113,238,9,1,229,10267.2214965,69115.01,6.73161770431861
930114,238,9,1,229,8874.280366,166945.45,18.8122803331319
930115,238,9,1,229,8697.950472,170783.68,19.6349336030112
930116,238,9,1,229,6969.025642,106143.45,15.2307446481914
930117,238,9,1,229,8220.614858,133717.4,16.26610689222
930118,238,9,1,229,6165.135983,109140.0,17.7027725423976
930119,238,9,1,229,3742.318646,22451.14,5.99925931587815
930120,238,9,1,229,11022.662241,108730.32,9.86425217635406
930121,238,9,1,229,10248.873154,123735.64,12.073097026448
930122,238,9,1,229,6563.225338,20966.14,3.19448730163346
930123,238,9,1,229,11150.032254,70043.09,6.28187330802317
930124,238,9,1,229,7432.91354675,75240.1,10.1225582036937
930125,238,9,1,229,7187.626401,167549.26,23.3107914424558
930126,238,9,1,229,4124.242879,57460.82,13.9324529824811
930127,238,9,1,229,7514.180446,125670.6,16.7244586290043
930128,238,9,1,229,14970.946838,270100.0,18.0416110565845
930129,238,9,1,229,3908.150501,83050.32,21.250542930409
930130,238,9,1,229,6550.5440785,57473.68,8.77387882765928
930131,238,9,1,229,4470.306554,48193.23,10.7807438746851
930132,238,9,1,229,7486.866964,70479.06,9.41369204754043
930133,238,9,1,229,7142.568446,28653.57,4.01166194158722
930134,238,9,1,229,5977.564826,54175.48,9.0631355036684
930135,238,9,1,229,4512.391613,30217.23,6.69649990327646
930136,238,9,1,229,5880.109579,145760.0,24.7886536877751
930137,238,9,1,229,17818.5631425,623229.29,34.9764055056439
930138,238,9,1,229,7026.346793,130680.15,18.598590967669
930139,238,9,1,229,7090.728572,28339.27,3.99666546423828
930140,238,9,1,229,6602.709113,68529.56,10.3790063786201
930141,238,9,1,229,5747.444095,69819.74,12.1479633113334
930142,238,9,1,229,7404.926518,170590.67,23.0374561564285
930143,238,9,1,229,6320.7949595,109407.27,17.3090996782871
930144,238,9,1,229,32776.6893665,354660.0,10.8204948960613
930145,238,9,1,229,9184.576386,319858.39,34.8256007198719
930146,238,9,1,229,8768.370946,368542.3,42.0308746367675
930147,238,9,1,229,10712.5055755,146587.12,13.6837380355957
930148,238,9,1,229,7067.595725,82914.19,11.7315977350982
930149,238,9,1,229,8160.8317775,156527.21,19.1803010119087
930150,238,9,1,229,7917.565272,70250.48,8.87273771501912
930151,238,9,1,229,8461.233628,234951.0,27.7679367252664
930152,238,9,1,229,10808.427923,42829.28,3.96258182088263
930153,238,9,1,229,4003.004464,40040.48,10.0026068819293
930154,238,9,1,229,5344.616687,58464.98,10.9390408001022
930155,238,9,1,229,7402.51104,42195.04,5.70009821964413
930156,238,9,1,229,9876.146318,57520.75,5.82420998514008
930157,238,9,1,229,6498.286141,52031.03,8.00688502645609
930158,238,9,1,229,11366.310438,312582.34,27.500774477791
930159,238,9,1,229,6612.371025,267435.17,40.4446709038079
930160,238,9,1,229,7315.460929,212059.55,28.9878590095878
930161,238,9,1,229,11585.097003,373620.44,32.250091639565
930162,238,9,1,229,8071.784252,27451.28,3.40089367393562
930163,238,9,1,229,5388.374,37412.24,6.94314091783532
930164,238,9,1,229,4382.791928,63049.72,14.3857433881812
930165,238,9,1,229,13767.109764,512108.85,37.1979928088558
930166,238,9,1,229,4423.855054,45857.94,10.3660584355122
930167,238,9,1,229,4861.91592475,59340.54,12.205176090751
930168,238,9,1,229,5546.866518,40018.94,7.21469317318806
930169,238,9,1,229,5789.064639,63856.94,11.0306144398192
930170,238,9,1,229,7678.154241,58072.47,7.56333725231816
930171,238,9,1,229,6849.645287,117168.82,17.1058230157371
930172,238,9,1,229,7413.194885,140995.6,19.0195458486183
930173,238,9,1,229,7436.049023,50071.82,6.73365921138038
930174,238,9,1,229,7109.1698175,418713.34,58.8976421648124
930175,238,9,1,229,8812.406968,231254.67,26.2419417123769
930176,238,9,1,229,8369.538367,112574.8,13.4505387350714
930177,238,9,1,229,6042.504023,52978.5,8.76764000459814
930178,238,9,1,229,4508.489687,42757.79,9.48383892798733
930179,238,9,1,229,2966.485693,32763.61,11.0445872290273
930180,238,9,1,229,6568.799518,143472.85,21.8415632273221
930181,238,9,1,229,3803.541723,35985.72,9.46110825665314
930182,238,9,1,229,5890.514715,58383.76,9.91148699642965
930183,238,9,1,229,7219.770839,240159.46,33.2641388979687
930184,238,9,1,229,5124.064965,71794.71,14.0112802024164
930185,238,9,1,229,10326.447159,169606.45,16.4244727531656
930186,238,9,1,229,14389.74567,227718.18,15.8250316039116
930187,238,9,1,229,7542.608764,300771.93,39.8763795671797
930188,238,9,1,229,3802.984305,56675.83,14.9029881415722
930189,238,9,1,229,5715.578366,143551.87,25.1158956815185
930190,238,9,1,229,7782.019795,45143.32,5.80097727700524
930191,238,9,1,229,8777.661246,37120.05,4.22892259790906
930192,238,9,1,229,4939.187995,95028.57,19.2397151305434
930193,238,9,1,229,4637.067439,60802.76,13.1123303251143
930194,238,9,1,229,3873.497682,24003.61,6.196882500161
930195,238,9,1,229,4948.664101,461331.02,93.2233448430611
930196,238,9,1,229,4753.939413,40134.29,8.44232256941471
930197,238,9,1,229,7118.785278,72571.2,10.1943234928401
930198,238,9,1,229,4725.139483,56039.64,11.8598911633441
930199,238,9,1,229,1725.20871,60462.0,35.046194497824
930200,238,9,1,229,7816.022293,92324.42,11.8122001881552
930201,238,9,1,229,10659.783123,70783.01,6.64019231754121
930202,238,9,1,229,7262.8313795,123959.75,17.0676893793635
930203,238,9,1,229,7767.341121,161574.19,20.8017373619865
930204,238,9,1,229,4336.804943,23351.16,5.38441555636273
930205,238,9,1,229,9711.057687,117297.67,12.0787738864968
930206,238,9,1,229,6120.635446,42024.64,6.86605833181328
930207,238,9,1,229,6820.195036,48344.82,7.08848057054303
930208,238,9,1,229,5510.355639,95498.98,17.3308196886782
930209,238,9,1,229,8916.086716,46515.49,5.21702978914814
930210,238,9,1,229,5202.568,53828.94,10.3466095974142
930211,238,9,1,229,3822.679741,42166.45,11.0305996988828
930212,238,9,1,229,7343.98215,130124.58,17.718531627967
930213,238,9,1,229,9190.3828235,202711.5,22.0569157882806
930214,238,9,1,229,5195.228663,32027.1,6.1647142171228
930215,238,9,1,229,6021.322139,88301.25,14.6647609879688
930216,238,9,1,229,5781.818205,33881.21,5.8599576809074
930217,238,9,1,229,11629.133025,385526.47,33.1517808912501
930218,238,9,1,229,16692.903943,372721.23,22.3281240503571
930219,238,9,1,229,11767.372689,190730.63,16.2084294464722
930220,238,9,1,229,5836.538072,61027.1,10.456044190437
930221,238,9,1,229,4625.919079,48290.21,10.4390520403221
930222,238,9,1,229,6667.555407,50974.81,7.64520231005258
930223,238,9,1,229,6658.729622,224579.28,33.7270459605395
930224,238,9,1,229,9049.309618,86119.55,9.51669835991681
930225,238,9,1,229,6943.384414,351549.06,50.6307931462312
930226,238,9,1,229,4256.258042,29322.26,6.88921106536614
930227,238,9,1,229,8389.605415,151161.8,18.0177484545023
930228,238,9,1,229,5638.097264,21209.9,3.76188969555882
930229,238,9,1,229,5965.0693725,35960.61,6.02853173272127
930230,238,9,1,229,7279.786177,170030.51,23.3565252970204
930231,238,9,1,229,9835.454804,78732.35,8.00495265028112
930232,238,9,1,229,7975.72255,114508.96,14.3571894937594
930233,238,9,1,229,7032.54806825,165539.39,23.539034272281
930234,238,9,1,229,6787.400277,53516.3,7.88465359577319
930235,238,9,1,229,8247.370922,791936.12,96.0228571613649
930236,238,9,1,229,7818.8558345,130480.76,16.687960842591
930237,238,9,1,229,5221.706018,70726.67,13.5447437592608
930238,238,9,1,229,8511.4476995,166156.0,19.521473416298
930239,238,9,1,229,17339.323017,240026.9,13.8429222273944
930240,238,9,1,229,3833.921004,30939.5,8.06993674823249
930241,238,9,1,229,7032.013876,96364.36,13.7036646541452
930242,238,9,1,229,10105.616728,58882.84,5.82674383809265
930243,238,9,1,229,5850.938037,52966.36,9.05262705997787
930244,238,9,1,229,10772.753171,212968.0,19.7691339084334
930245,238,9,1,229,6350.1523075,94996.3,14.9596884294889
930246,238,9,1,229,5459.444795,44569.13,8.16367445290744
930247,238,9,1,229,7977.952222,505055.36,63.3063906558953
930248,238,9,1,229,11792.642305,102060.49,8.65459049467879
930249,238,9,1,229,6070.653632,78195.0,12.8808205409404
930250,238,9,1,229,3104.725357,33134.03,10.6721291547721
930251,238,9,1,229,7473.210223,78246.8,10.4703062894154
930252,238,9,1,229,4615.328137,35148.54,7.61561019209499
930253,238,9,1,229,5032.648413,64280.4,12.7726784636803
930254,238,9,1,229,6133.827672,34875.07,5.68569445783413
930255,238,9,1,229,5300.952277,40882.74,7.71233881455296
930256,238,9,1,229,2259.865475,25879.1,11.4516108530752
930257,238,9,1,229,4699.219546,36934.99,7.859813664471
930258,238,9,1,229,9334.057313,205116.14,21.9750246995296
930259,238,9,1,229,4962.135036,49118.85,9.89873303399557
930260,238,9,1,229,4638.182275,42855.88,9.23980073637792
930261,238,9,1,229,5496.605995,34052.32,6.19515388786749
930262,238,9,1,229,5472.079603,68863.68,12.5845537704251
930263,238,9,1,229,3994.829,31713.52,7.93864268032499
930264,238,9,1,229,4664.845436,29407.57,6.30408239746874
930265,238,9,1,229,4510.719359,89920.15,19.9347693446251
930266,238,9,1,229,7123.430428,197771.74,27.7635532485332
930267,238,9,1,229,6311.458208,83726.56,13.2658028051067
930268,238,9,1,229,7324.008005,111885.03,15.2764756569924
930269,238,9,1,229,4829.841164,33591.72,6.95503617186861
930270,238,9,1,229,8391.835087,47624.72,5.6751258224529
930271,238,9,1,229,10576.170423,284116.36,26.863822029771
930272,238,9,1,229,15311.436333,410750.6,26.8263924472408
930273,238,9,1,229,9685.416459,16892.0,1.74406542780134
930274,238,9,1,229,5104.369529,78645.55,15.4074953925617
930275,238,9,1,229,10143.242443,181035.6,17.8479022873929
930276,238,9,1,229,10964.80689775,478684.66,43.656460570977
930277,238,9,1,229,12562.250757,163635.32,13.0259555524967
930278,238,9,1,229,13581.025055,217387.6,16.0067151867868
930279,238,9,1,229,5820.930368,178093.3,30.5953324882652
930280,238,9,1,229,5315.816757,183065.49,34.4378857226286
930281,238,9,1,229,11016.530643,283804.12,25.7616602900598
930282,238,9,1,229,7226.274049,87312.53,12.0826485970433
930283,238,9,1,229,6977.665621,170045.45,24.3699625686033
930284,238,9,1,229,7118.042054,64469.35,9.05717464309884
930285,238,9,1,229,10819.947895,500539.77,46.2608299834146
930286,238,9,1,229,6763.895818,74546.19,11.0211913379296
930287,238,9,1,229,12279.546928,83174.22,6.7733948563155
930288,238,9,1,229,6292.134384,90662.47,14.4088578639613
930289,238,9,1,229,6391.076079,56591.07,8.85470135239803
930290,238,9,1,229,6720.510117,91886.06,13.6724829514902
930291,238,9,1,229,4041.745015,20880.57,5.16622644983951
930292,238,9,1,229,3650.530482,29139.56,7.98228097085644
930293,238,9,1,229,4811.167661,30178.0,6.27248978343181
930294,238,9,1,229,5208.049277,48212.76,9.25735480517037
930295,238,9,1,229,5251.713687,76302.26,14.5290212962061
930296,238,9,1,229,7528.952023,37697.73,5.00703549243483
930297,238,9,1,229,5910.303054,59971.04,10.1468637821224
930298,238,9,1,229,13433.495091,1537719.53,114.469058095701
930299,238,9,1,229,7156.225187,174050.32,24.3215264265551
930300,238,9,1,229,4750.966517,45986.2,9.67933573841266
930301,238,9,1,229,8099.840958,340500.57,42.0379328144334
930302,238,9,1,229,3683.325241,62165.1,16.8774397948965
930303,238,9,1,229,6323.256889,80393.45,12.7139307181799
930304,238,9,1,229,9151.967433,231114.82,25.2530203687843
930305,238,9,1,229,5289.989723,49311.28,9.32162113389422
930306,238,9,1,229,11226.212714,122511.49,10.9129849149587
930307,238,9,1,229,8732.138776,233563.46,26.7475662024453
930308,238,9,1,229,7409.01425,119481.29,16.126475934366
930309,238,9,1,229,12284.192078,50094.17,4.07793770090217
930310,238,9,1,229,8797.5889395,170979.31,19.4347918703414
930311,238,9,1,229,9234.372394,59865.53,6.48290186335754
930312,238,9,1,229,4497.43423,31794.24,7.06941744426577
930313,238,9,1,229,6577.5324,153936.0,23.4033054706048
930314,238,9,1,229,12309.090082,124759.2,10.1355339159017
930315,238,9,1,229,9660.797164,106653.71,11.0398456969405
930316,238,9,1,229,9629.488853,243282.9,25.2643628040762
930317,238,9,1,229,19858.573668,469337.23,23.6339848896745
930318,238,9,1,229,5423.862946,51249.05,9.44880991836183
930319,238,9,1,229,7327.25961,76426.47,10.4304302110022
930320,238,9,1,229,9395.094584,230409.61,24.5244587949536
930321,238,9,1,229,5985.182872,96881.16,16.1868337312184
930322,238,9,1,229,3881.022825,38167.29,9.83433793641757
930323,238,9,1,229,10050.989764,417580.99,41.5462556230696
930324,238,9,1,229,3841.074535,63919.6,16.6410725482056
930325,238,9,1,229,10597.538113,87815.66,8.28642077656475
930326,238,9,1,229,8246.813504,184903.05,22.4211508978972
930327,238,9,1,229,6915.69932,237254.18,34.3066071877746
930328,238,9,1,229,6997.268154,42032.31,6.00696001281188
930329,238,9,1,229,8956.406618,152268.45,17.0010648795222
930330,238,9,1,229,5818.700696,56884.35,9.77612580057684
930331,238,9,1,229,9067.890218,138384.03,15.2608850210057
930332,238,9,1,229,4235.261964,36521.69,8.62324227177367
930333,238,9,1,229,8405.770537,132260.86,15.7345313457966
930334,238,9,1,229,9697.400946,9034.48,0.931639317618043
930335,238,9,1,229,6972.6024075,95582.86,13.7083479616144
930336,238,9,1,229,3623.28667725,41260.15,11.3874925379395
930337,238,9,1,229,7414.867139,75352.73,10.162384380924
930338,238,9,1,229,11646.227177,85154.8,7.31179279828675
930339,238,9,1,229,17665.90028775,767497.36,43.4451314395906
930340,238,9,1,229,3553.261041,39424.1,11.0951882074233
930341,238,9,1,229,8242.98125525,53717.74,6.51678541253347
930342,238,9,1,229,3588.0532145,38285.39,10.6702402977976
930343,238,9,1,229,4574.079205,57568.41,12.5857921168202
930344,238,9,1,229,11477.422426,175519.84,15.2926182800758
930345,238,9,1,229,3963.334883,17512.84,4.41871315873865
930346,238,9,1,229,4680.638946,21641.86,4.62369780059511
930347,238,9,1,229,5134.284295,40458.22,7.88001163850628
930348,238,9,1,229,7590.732518,67606.46,8.90644741330089
930349,238,9,1,229,7295.393881,60353.48,8.27281994426423
930350,238,9,1,229,6978.87336,84464.52,12.1028876213911
930351,238,9,1,229,7040.468049,49967.51,7.0971858194992
930352,238,9,1,229,7115.719479,58290.75,8.19182799041311
930353,238,9,1,229,3792.950781,26271.52,6.9264067784907
930354,238,9,1,229,5409.184272,32607.08,6.02809561670633
930355,238,9,1,229,9036.210295,210470.48,23.2918970595958
930356,238,9,1,229,14540.713045,273692.51,18.822495784972
930357,238,9,1,229,5719.015777,35021.49,6.12369179690759
930358,238,9,1,229,7614.794395,147816.69,19.4117769085215
930359,238,9,1,229,6504.882254,180927.06,27.8140407366703
930360,238,9,1,229,4747.529106,58395.8,12.3002510771758
930361,238,9,1,229,6233.605494,206928.35,33.195612105895
930362,238,9,1,229,6192.821077,87353.26,14.1055681915998
930363,238,9,1,229,8339.809407,191515.08,22.9639636415734
930364,238,9,1,229,5132.147526,14305.47,2.78742376900254
930365,238,9,1,229,6828.3705,62446.02,9.14508373557059
930366,238,9,1,229,4858.8269,34036.18,7.00502008005266
930367,238,9,1,229,7721.911554,27941.52,3.6184719035698
930368,238,9,1,229,5685.106182,471454.98,82.9280869885431
930369,238,9,1,229,4087.732,18317.47,4.48108388710414
930370,238,9,1,229,12140.378234,842811.31,69.4221624528671
937376,238,9,1,229,4234.983255,145440.0,34.3425206766254
937430,238,9,1,229,3181.741944,25944.8,8.15427538016578
937431,238,9,1,229,7685.679384,68189.7,8.87230608942092
937432,238,9,1,229,7986.127686,77049.0,9.64785475883011
937433,238,9,1,229,7739.098609,43256.57,5.58935506386956
937434,238,9,1,229,7771.800465,32045.9,4.12335598994306
937435,238,9,1,229,8630.038379,144828.39,16.7818940820031
937436,238,9,1,229,9738.371169,255713.09,26.2583018825579
937437,238,9,1,229,8067.232005,131129.55,16.2545901641018
937438,238,9,1,229,11612.875,70603.73,6.07978041613296
937439,238,9,1,229,9150.9455,192865.88,21.0760603917923
949388,238,9,1,229,13468.612425,114967.2499,8.53593869006146
949390,238,9,1,229,11072.17954,18631.203892,1.68270427919741
949395,238,9,1,229,7736.03281,118070.316,15.2623856309627
949396,238,9,1,229,8680.205999,79187.01993,9.12271205765424
949397,238,9,1,229,18116.085,241991.9724,13.3578514563163
949420,238,9,1,229,6848.716257,202146.3188,29.5159430197431
949432,238,9,1,229,8444.8827,556559.2222,65.9049085666992
949440,238,9,1,229,10977.604286,201579.66579,18.3628103672018
949441,238,9,1,229,11337.138896,164680.2852,14.5257358766331
949463,238,9,1,229,3832.713265,45931.59745,11.9840943671532
949472,238,9,1,229,8713.651079,136642.93501,15.6814788394857
949473,238,9,1,229,8598.544262,126240.17117,14.6815748484194
949474,238,9,1,229,6512.871912,108156.8344,16.6066269782952
949475,238,9,1,229,8468.758771,185539.4156,21.9086905905682
949476,238,9,1,229,9443.125435,228162.0645,24.1617106614236
949481,238,9,1,229,7552.08487,159328.8948,21.097339018649
949490,238,9,1,229,14029.932351,35042.26066,2.49767851927685
229247,46,3,2,231,108471.24,15365062.0,141.651021966744
262082,46,3,2,231,141581.06,20582162.0,145.373696170943
262083,46,3,2,231,37245.17,9403691.0,252.480818318187
373575,46,3,2,231,56530.3,12786410.0,226.186841393023
458471,46,3,2,231,110594.67,21750998.51,196.673117339199
458473,46,3,2,231,104034.0,30337703.0,291.613347559452
458474,46,3,2,231,72288.43,20449704.2,282.890418286854
458475,46,3,2,231,72421.65,16665940.0002122,230.123726816666
458476,46,3,2,231,69966.87,14587166.666929,208.486769051252
458477,46,3,2,231,83693.0,22782566.6668694,272.215916108508
458478,46,3,2,231,68010.4,14384432.6405,211.503426542117
458479,46,3,2,231,82125.97,25873973.2225078,315.052269367507
458480,46,3,2,231,58331.25,12554318.55,215.224576020572
458481,46,3,2,231,146545.61,28167695.7,192.211119118478
458482,46,3,2,231,61182.04,11908862.85,194.646383971505
458483,46,3,2,231,53619.0,12534582.25,233.771279770231
458484,46,3,2,231,152125.0,29421465.556089,193.403224690807
458485,46,3,2,231,83591.0,23231955.16,277.924120539293
458486,46,3,2,231,43394.1,6236021.24,143.706661504675
458487,46,3,2,231,104293.54,28724094.4106635,275.415854238561
458489,46,3,2,231,90244.27,15868408.6,175.838406139249
458491,46,3,2,231,83319.0,15967724.076,191.645651964138
458492,46,3,2,231,59304.49,18064844.99,304.611758570051
473945,46,3,2,231,70946.2999037801,14898300.0,209.994038028842
473980,46,3,2,231,130060.896432494,30067516.113544,231.180292757324
474012,46,3,2,231,86377.6716872051,19764281.15,228.812385931996
474113,46,3,2,231,130142.92,15868408.6,121.930632876533
474115,46,3,2,231,215782.71,28167695.7,130.537315524492
489672,46,3,2,231,166232.0,29421465.556089,176.990384258681
489674,46,3,2,231,75361.0,18064844.99,239.710791921551
503610,46,3,2,231,106419.23,16665940.0002122,156.606470467905
503611,46,3,2,231,124037.86,22782566.6668694,183.674296435535
515476,46,3,2,231,152811.0,12355116.0,80.852268488525
537843,46,3,2,231,54754.0,23060000.0,421.156445191219
605470,46,3,2,231,140522.0,27254381.8885,193.950996203441
655812,46,3,2,231,149633.0,27110861.476,181.182369370393
655829,46,3,2,231,64651.0,13934985.7303209,215.541688919288
661744,46,3,2,231,184979.906524,40444628.3,218.643360027607
661775,46,3,2,231,189874.408176,45277133.20982,238.458324345908
723895,46,3,2,231,57155.0,5647315.0,98.8070160090981
735200,46,3,2,231,5480.07162047,769505.0,140.418785244636
735201,46,3,2,231,9347.16066047976,746987.0,79.9159260371223
735202,46,3,2,231,20990.048342399,545416.0,25.9845042328122
735203,46,3,2,231,11343.9256991997,269776.0,23.781537992534
735204,46,3,2,231,4047.8783558399,783450.0,193.54583589937
735205,46,3,2,231,347.271563519991,24404.0,70.2735339243956
735206,46,3,2,231,21143.0596492795,1530391.0,72.3826648264766
735207,46,3,2,231,6617.11192703983,681923.0,103.054475656279
735208,46,3,2,231,3989.3494406399,277208.0,69.4870189049008
735209,46,3,2,231,7638.9524639998,550030.0,72.0033280207115
735210,46,3,2,231,6633.64866815983,1362511.0,205.393904344042
